PI533973	0.0333369
PI533974	0.0303696
PI533975	0.0283693
PI533976	0.0381795
PI533977	0.0330305
PI533978	0.0347084
PI533979	0.0340969
PI533980	0.0413367
PI533981	0.0260197
PI533982	0.0288168
PI533983	0.031233
PI533984	0.0336848
PI533985	0.040886
PI533986	0.0368264
PI533987	0.0379417
PI533988	0.0270607
PI533989	0.0388988
PI533990	0.0299347
PI533991	0.0363817
PI533992	0.034394
PI533993	0.0357383
PI533994	0.0308443
PI533995	0.0320657
PI533996	0.0328414
PI533997	0.0471328
PI533999	0.043591
PI534001	0.036441
PI534002	0.0343143
PI534004	0.0426391
PI534005	0.0417883
PI534006	0.0361068
PI534007	0.0408802
PI534008	0.0387234
PI534009	0.0478928
PI534010	0.0371938
PI534011	0.0390377
PI534013	0.0398611
PI534014	0.0422097
PI534015	0.042478
PI534016	0.0394193
PI534017	0.0371252
PI534019	0.0431137
PI534020	0.0396428
PI534021	0.049277
PI534022	0.0393943
PI534023	0.0456284
PI534024	0.0510415
PI534025	0.0455354
PI534026	0.0400222
PI534027	0.045786
PI534028	0.053376
PI534030	0.0489578
PI534031	0.0333229
PI534032	0.0416023
PI534033	0.0418373
PI534034	0.0451398
PI534035	0.0387606
PI534036	0.0426995
PI534037	0.0508517
PI534038	0.0345712
PI534040	0.0377399
PI534041	0.0405084
PI534042	0.0311888
PI534043	0.0304404
PI534044	0.030698
PI534045	0.0314044
PI534046	0.0432646
PI534047	0.0384862
PI534049	0.0325686
PI534050	0.0338803
PI534051	0.0374216
PI534052	0.0257316
PI534053	0.0459128
PI534054	0.0368361
PI534055	0.0459994
PI534057	0.0408549
PI534058	0.0403867
PI534059	0.0388431
PI534060	0.0362179
PI534061	0.0320415
PI534062	0.0466686
PI534063	0.0310659
PI534065	0.0474115
PI534066	0.045188
PI534067	0.0461423
PI534069	0.0452289
PI534070	0.0438632
PI534072	0.0407902
PI534073	0.0327158
PI534074	0.0361939
PI534075	0.0484245
PI534076	0.0372454
PI534077	0.0433894
PI534078	0.0464359
PI534079	0.0497346
PI534080	0.0443593
PI534081	0.0366318
PI534082	0.0443925
PI534083	0.038022
PI534084	0.0433689
PI534085	0.0423497
PI534086	0.0376586
PI534087	0.0447514
PI534088	0.0468958
PI534089	0.036266
PI534090	0.0419624
PI534091	0.0404185
PI534092	0.0534184
PI534094	0.0372082
PI534096	0.076197
PI534097	0.0458584
PI534098	0.0366171
PI534099	0.0394904
PI534100	0.0254532
PI534101	0.0335384
PI534102	0.0282093
PI534103	0.0284773
PI534105	0.035352
PI534106	0.035248
PI534107	0.024905
PI534108	0.0275865
PI534109	0.0336782
PI534110	0.0253045
PI534111	0.0308819
PI534112	0.0295109
PI534113	0.0291336
PI534114	0.0422064
PI534115	0.0367332
PI534116	0.0628684
PI534117	0.0534435
PI534118	0.0470931
PI534119	0.0386153
PI534120	0.0482815
